,Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
10174,11146,32,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-04-07,Expedited,"Accessory, Accessory, Impulse Item",122.79
10175,11146,32,Male,No,Smartwatch,SWT567,3,Completed,PayPal,4595.0,459.5,10,2024-05-30,Expedited,"Accessory, Extended Warranty, Accessory",111.08
10176,11146,32,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1838.0,459.5,4,2024-07-28,Standard,"Impulse Item, Accessory, Accessory",210.6
10177,11147,64,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,3611.8,361.18,10,2024-04-05,Same Day,"Accessory, Extended Warranty",142.42
10178,11149,33,Female,No,Tablet,TBL345,1,Abandoned cart,PayPal,5504.87,786.41,7,2024-01-25,Standard,"Extended Warranty, Impulse Item, Extended Warranty",132.97
10179,11152,56,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,2697.28,674.32,4,2024-03-14,Same Day,"Extended Warranty, Extended Warranty",135.44
10180,11153,39,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,1838.0,459.5,4,2024-01-25,Standard,"Extended Warranty, Impulse Item",100.0
10181,11153,39,Male,Yes,Smartwatch,SWT567,1,Completed,Credit Card,2757.0,459.5,6,2024-05-16,Expedited,"Impulse Item, Extended Warranty",169.84
10182,11153,39,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4135.5,459.5,9,2024-07-31,Expedited,"Extended Warranty, Extended Warranty",165.65
10183,11155,29,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-25,Expedited,"Accessory, Extended Warranty, Accessory",191.01
10184,11157,42,Female,No,Smartphone,SMP234,1,Completed,PayPal,4558.72,1139.68,4,2024-03-22,Standard,Impulse Item,31.6
10185,11159,52,Female,Yes,Laptop,LTP123,5,Abandoned cart,PayPal,2022.96,674.32,3,2024-02-15,Expedited,"Accessory, Extended Warranty, Accessory",167.5
10186,11159,52,Female,Yes,Laptop,LTP123,5,Completed,Credit Card,5394.56,674.32,8,2024-07-15,Standard,"Accessory, Impulse Item, Accessory",161.17
10187,11162,62,Male,No,Headphones,HDP456,3,Cancelled,PayPal,3250.62,361.18,9,2024-01-29,Standard,"Impulse Item, Accessory, Impulse Item",93.4
10188,11162,62,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
10189,11163,68,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,786.41,786.41,1,2024-05-07,Standard,,0.0
10190,11163,68,Female,Yes,Smartwatch,SWT567,1,Completed,Credit Card,2757.0,459.5,6,2024-08-23,Expedited,"Extended Warranty, Impulse Item",49.43
10191,11165,26,Female,No,Smartphone,SMP234,5,Completed,Credit Card,3419.04,1139.68,3,2024-05-20,Expedited,Extended Warranty,94.34
10192,11168,32,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-07-27,Standard,,0.0
10193,11169,20,Female,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2757.0,459.5,6,2024-03-17,Standard,,0.0
10194,11169,20,Female,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-04-14,Expedited,"Extended Warranty, Accessory",135.11
10195,11170,79,Female,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,919.0,459.5,2,2024-06-16,Same Day,"Accessory, Extended Warranty, Extended Warranty",196.3
10196,11171,61,Female,No,Headphones,HDP456,5,Completed,PayPal,3250.62,361.18,9,2024-01-27,Standard,"Impulse Item, Impulse Item, Extended Warranty",105.31
10197,11171,61,Female,Yes,Smartphone,SMP234,5,Abandoned cart,PayPal,4558.72,1139.68,4,2024-02-29,Same Day,Impulse Item,19.47
10198,11171,61,Female,Yes,Laptop,LTP123,4,Completed,Bank Transfer,674.32,674.32,1,2024-04-15,Same Day,,0.0
10199,11174,38,Male,No,Laptop,LTP123,2,Cancelled,PayPal,3371.6,674.32,5,2024-05-09,Expedited,Extended Warranty,46.24
10200,11175,75,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,5394.56,674.32,8,2024-03-24,Expedited,,0.0
10201,11175,75,Male,No,Smartphone,SMP234,2,Abandoned cart,PayPal,2279.36,1139.68,2,2024-09-18,Standard,Extended Warranty,20.66
10202,11176,78,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,2024-07-22,Expedited,Accessory,94.21
10203,11177,44,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2167.08,361.18,6,2024-02-12,Expedited,Accessory,13.65
10204,11180,28,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2297.5,459.5,5,2024-02-24,Expedited,"Accessory, Extended Warranty, Extended Warranty",162.73
10205,11181,62,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,2024-06-21,Expedited,"Impulse Item, Extended Warranty, Impulse Item",154.05
10206,11182,59,Female,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-03-12,Standard,,0.0
10207,11182,59,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,3419.04,1139.68,3,2024-03-20,Standard,"Extended Warranty, Extended Warranty, Accessory",133.25
10208,11184,43,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-01-16,Expedited,"Accessory, Accessory, Accessory",248.68
10209,11185,40,Male,Yes,Headphones,HDP456,2,Completed,Credit Card,2528.26,361.18,7,2024-04-18,Expedited,"Impulse Item, Impulse Item",80.62
10210,11185,40,Male,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,2024-07-02,Same Day,,0.0
10211,11186,48,Male,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,2024-02-05,Expedited,Impulse Item,18.31
10212,11186,48,Male,Yes,Tablet,TBL345,2,Completed,PayPal,7864.1,786.41,10,2024-04-27,Expedited,"Extended Warranty, Accessory",80.41
10213,11187,51,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-06-28,Standard,Extended Warranty,16.44
10214,11187,51,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,3419.04,1139.68,3,2024-09-06,Same Day,"Extended Warranty, Impulse Item",69.97
10215,11188,38,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,459.5,459.5,1,2024-02-07,Same Day,"Extended Warranty, Impulse Item",180.91
10216,11188,38,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,3216.5,459.5,7,2024-04-24,Expedited,"Extended Warranty, Accessory, Impulse Item",176.85
10217,11189,50,Female,No,Tablet,TBL345,1,Cancelled,PayPal,1572.82,786.41,2,2024-03-16,Standard,"Impulse Item, Accessory, Extended Warranty",120.79
10218,11190,21,Male,No,Laptop,LTP123,3,Completed,Credit Card,2697.28,674.32,4,2024-01-26,Same Day,"Impulse Item, Accessory",153.82
10219,11190,21,Male,No,Smartphone,SMP234,3,Completed,PayPal,2279.36,1139.68,2,2024-03-24,Expedited,"Extended Warranty, Accessory",116.42
10220,11190,21,Male,Yes,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2024-05-31,Standard,"Accessory, Accessory",107.45
10221,11191,40,Male,No,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,2024-01-13,Same Day,"Accessory, Extended Warranty",121.71
10222,11191,40,Male,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-01-17,Expedited,"Extended Warranty, Extended Warranty",113.27
10223,11191,40,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,2024-06-28,Same Day,Impulse Item,32.18
10224,11192,28,Male,No,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,2024-01-20,Standard,Accessory,42.07
10225,11192,28,Male,No,Tablet,TBL345,4,Completed,Credit Card,6291.28,786.41,8,2024-03-26,Same Day,"Extended Warranty, Accessory, Accessory",155.37
10226,11193,74,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3216.5,459.5,7,2024-01-10,Same Day,"Impulse Item, Accessory, Extended Warranty",223.0
10227,11193,74,Male,Yes,Headphones,HDP456,1,Cancelled,Credit Card,3611.8,361.18,10,2024-03-29,Standard,"Accessory, Extended Warranty, Accessory",264.89
10228,11195,54,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,2024-07-07,Standard,Extended Warranty,88.67
10229,11196,68,Male,No,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,2024-06-16,Same Day,"Extended Warranty, Accessory, Accessory",205.64
10230,11197,39,Female,No,Laptop,LTP123,3,Completed,PayPal,3371.6,674.32,5,2024-09-07,Standard,Extended Warranty,55.59
10231,11198,32,Male,No,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,2024-02-02,Same Day,,0.0
10232,11198,32,Male,Yes,Smartwatch,SWT567,4,Cancelled,Bank Transfer,2297.5,459.5,5,2024-03-23,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",262.4
10233,11198,32,Male,No,Tablet,TBL345,3,Completed,Credit Card,6291.28,786.41,8,2024-08-20,Standard,"Accessory, Impulse Item, Impulse Item",155.94
10234,11200,44,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,2024-02-05,Standard,Extended Warranty,72.93
10235,11201,24,Female,No,Smartphone,SMP234,3,Abandoned cart,Credit Card,2279.36,1139.68,2,2024-01-31,Standard,,0.0
10236,11201,24,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,5394.56,674.32,8,2024-05-01,Expedited,Extended Warranty,16.86
10237,11201,24,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-06-24,Same Day,,0.0
10238,11202,71,Male,No,Headphones,HDP456,2,Completed,PayPal,2889.44,361.18,8,2024-06-17,Standard,,0.0
10239,11203,55,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3676.0,459.5,8,2024-07-21,Expedited,"Impulse Item, Extended Warranty",188.3
10240,11205,60,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,2757.0,459.5,6,2024-01-14,Same Day,,0.0
10241,11206,57,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,3676.0,459.5,8,2024-04-09,Expedited,,0.0
10242,11207,37,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,4595.0,459.5,10,2024-03-03,Same Day,Extended Warranty,86.14
10243,11207,37,Male,No,Headphones,HDP456,2,Cancelled,Credit Card,1805.9,361.18,5,2024-07-09,Same Day,,0.0
10244,11207,37,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,1378.5,459.5,3,2024-08-10,Same Day,Extended Warranty,50.21
10245,11209,53,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1838.0,459.5,4,2024-01-02,Same Day,,0.0
10246,11209,53,Female,No,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,2024-03-18,Same Day,Accessory,74.62
10247,11209,53,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-23,Same Day,,0.0
10248,11210,56,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,7977.76,1139.68,7,2024-06-09,Expedited,,0.0
10249,11210,56,Male,No,Laptop,LTP123,4,Completed,Credit Card,2697.28,674.32,4,2024-08-08,Expedited,,0.0
10250,11210,56,Male,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,2024-08-30,Standard,"Extended Warranty, Impulse Item, Extended Warranty",91.7
10251,11211,65,Male,No,Smartphone,SMP234,5,Abandoned cart,Bank Transfer,11396.8,1139.68,10,2024-03-17,Standard,"Extended Warranty, Accessory",101.91
10252,11211,65,Male,No,Smartphone,SMP234,5,Completed,PayPal,1139.68,1139.68,1,2024-04-26,Standard,"Impulse Item, Accessory, Extended Warranty",185.52
10253,11212,55,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,919.0,459.5,2,2024-01-15,Same Day,,0.0
10254,11213,68,Male,No,Headphones,HDP456,1,Cancelled,PayPal,2167.08,361.18,6,2024-02-04,Expedited,,0.0
10255,11213,68,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,4135.5,459.5,9,2024-03-30,Expedited,,0.0
10256,11213,68,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,2024-05-19,Standard,,0.0
10257,11214,29,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,2024-01-21,Expedited,"Accessory, Accessory",150.45
10258,11215,38,Male,No,Tablet,TBL345,2,Cancelled,Credit Card,5504.87,786.41,7,2024-01-22,Standard,"Extended Warranty, Accessory",133.17
10259,11215,38,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6743.2,674.32,10,2024-04-27,Standard,Impulse Item,15.14
10260,11215,38,Male,No,Smartwatch,SWT567,3,Abandoned cart,Credit Card,459.5,459.5,1,2024-08-02,Same Day,Impulse Item,30.24
10261,11216,32,Female,No,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,2024-04-13,Standard,"Extended Warranty, Extended Warranty",143.83
10262,11217,59,Male,Yes,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-05-06,Same Day,"Impulse Item, Accessory, Accessory",103.83
10263,11217,59,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,1444.72,361.18,4,2024-07-06,Same Day,Impulse Item,11.54
10264,11217,59,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,5394.56,674.32,8,2024-08-03,Same Day,"Accessory, Extended Warranty",97.83
10265,11218,53,Male,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-01-30,Standard,"Accessory, Extended Warranty, Accessory",173.0
10266,11218,53,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,2024-02-17,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",176.97
10267,11219,23,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,3371.6,674.32,5,2024-05-02,Expedited,"Accessory, Impulse Item, Impulse Item",115.0
10268,11220,72,Male,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,2024-03-04,Expedited,"Impulse Item, Impulse Item, Accessory",238.15
10269,11222,61,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,2024-07-25,Expedited,"Accessory, Extended Warranty, Accessory",140.24
10270,11224,26,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,2697.28,674.32,4,2024-03-13,Expedited,"Accessory, Impulse Item, Accessory",199.57
10271,11224,26,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-04-14,Same Day,"Impulse Item, Accessory, Impulse Item",112.36
10272,11225,19,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-02-26,Expedited,,0.0
10273,11226,75,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,2024-03-20,Expedited,,0.0
10274,11226,75,Male,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,2024-06-18,Expedited,"Impulse Item, Accessory",90.96
10275,11228,48,Female,No,Laptop,LTP123,5,Abandoned cart,Bank Transfer,2697.28,674.32,4,2024-01-12,Standard,"Impulse Item, Extended Warranty",111.82
10276,11228,48,Female,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-02-29,Same Day,,0.0
10277,11231,50,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,2024-05-10,Standard,"Accessory, Impulse Item, Impulse Item",114.95
10278,11232,25,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,5394.56,674.32,8,2024-09-11,Standard,"Impulse Item, Extended Warranty",43.64
10279,11233,53,Male,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-05-01,Expedited,Impulse Item,41.09
10280,11235,35,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,7977.76,1139.68,7,2024-04-07,Expedited,,0.0
10281,11235,35,Female,No,Laptop,LTP123,5,Abandoned cart,PayPal,1348.64,674.32,2,2024-05-19,Expedited,,0.0
10282,11235,35,Female,No,Headphones,HDP456,2,Cancelled,PayPal,3611.8,361.18,10,2024-06-06,Same Day,"Impulse Item, Accessory",123.27
10283,11236,31,Male,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-01-07,Standard,Accessory,63.77
10284,11236,31,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,2757.0,459.5,6,2024-06-04,Same Day,Extended Warranty,67.26
10285,11237,55,Female,Yes,Headphones,HDP456,4,Completed,Credit Card,361.18,361.18,1,2024-09-04,Standard,"Impulse Item, Extended Warranty",82.35
10286,11240,70,Female,No,Tablet,TBL345,4,Completed,Credit Card,2359.23,786.41,3,2024-01-16,Standard,Accessory,39.61
10287,11240,70,Female,Yes,Headphones,HDP456,3,Cancelled,PayPal,2528.26,361.18,7,2024-02-02,Standard,,0.0
10288,11241,37,Male,Yes,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,2024-07-05,Standard,,0.0
10289,11242,60,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,4718.46,786.41,6,2024-04-01,Same Day,"Accessory, Extended Warranty",143.52
10290,11242,60,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,2024-05-21,Same Day,"Extended Warranty, Extended Warranty",188.38
10291,11243,76,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,2359.23,786.41,3,2024-01-20,Standard,,0.0
10292,11244,36,Female,Yes,Laptop,LTP123,2,Cancelled,PayPal,4045.92,674.32,6,2024-01-04,Standard,"Extended Warranty, Extended Warranty",163.03
10293,11245,32,Female,Yes,Headphones,HDP456,3,Completed,PayPal,2167.08,361.18,6,2024-07-14,Standard,Extended Warranty,52.55
10294,11246,48,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,6068.88,674.32,9,2024-04-06,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",151.3
10295,11247,21,Female,No,Smartphone,SMP234,1,Completed,Credit Card,5698.4,1139.68,5,2024-05-17,Expedited,"Accessory, Accessory",105.44
10296,11247,21,Female,Yes,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-06-14,Standard,Accessory,68.77
10297,11247,21,Female,No,Smartwatch,SWT567,2,Completed,PayPal,3216.5,459.5,7,2024-06-18,Same Day,"Extended Warranty, Impulse Item",107.49
10298,11249,68,Female,No,Tablet,TBL345,2,Completed,PayPal,5504.87,786.41,7,2024-01-03,Same Day,,0.0
10299,11249,68,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-06-03,Expedited,,0.0
10300,11250,32,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,2024-02-13,Standard,"Extended Warranty, Accessory, Extended Warranty",179.89
10301,11251,31,Male,No,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,2024-04-23,Same Day,"Extended Warranty, Extended Warranty, Accessory",193.9
10302,11252,26,Male,Yes,Laptop,LTP123,1,Cancelled,PayPal,2022.96,674.32,3,2024-02-02,Expedited,"Extended Warranty, Accessory, Accessory",143.36
10303,11253,72,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,2024-01-21,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",138.77
10304,11254,75,Male,No,Laptop,LTP123,5,Cancelled,PayPal,2697.28,674.32,4,2024-03-30,Standard,"Extended Warranty, Extended Warranty",57.42
10305,11255,41,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,3371.6,674.32,5,2024-07-12,Expedited,Accessory,65.28
10306,11257,45,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2024-06-10,Expedited,Extended Warranty,26.75
10307,11257,45,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,2024-08-13,Same Day,,0.0
10308,11258,36,Female,Yes,Laptop,LTP123,2,Cancelled,Credit Card,6068.88,674.32,9,2024-04-10,Same Day,Impulse Item,69.27
10309,11258,36,Female,No,Headphones,HDP456,4,Completed,Credit Card,1083.54,361.18,3,2024-07-08,Same Day,"Impulse Item, Accessory, Extended Warranty",219.58
10310,11258,36,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2297.5,459.5,5,2024-08-25,Expedited,Impulse Item,16.99
10311,11260,61,Female,No,Headphones,HDP456,1,Completed,Credit Card,2528.26,361.18,7,2024-03-26,Expedited,Impulse Item,19.55
10312,11261,59,Male,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,2024-04-02,Expedited,"Extended Warranty, Extended Warranty",118.51
10313,11263,77,Male,No,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,2024-03-04,Standard,"Extended Warranty, Accessory, Impulse Item",237.39
10314,11263,77,Male,No,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,2024-06-21,Expedited,"Impulse Item, Accessory, Extended Warranty",128.37
10315,11265,31,Male,Yes,Tablet,TBL345,4,Cancelled,PayPal,2359.23,786.41,3,2024-01-26,Expedited,"Extended Warranty, Accessory",94.16
10316,11266,33,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-01-23,Same Day,"Accessory, Accessory, Extended Warranty",83.91
10317,11267,24,Female,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-03-15,Standard,,0.0
10318,11267,24,Female,No,Smartphone,SMP234,4,Abandoned cart,PayPal,6838.08,1139.68,6,2024-08-28,Standard,"Extended Warranty, Extended Warranty, Accessory",144.39
10319,11269,65,Male,No,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,2024-09-23,Standard,,0.0
10320,11270,37,Female,No,Smartphone,SMP234,2,Completed,PayPal,2279.36,1139.68,2,2024-02-17,Same Day,"Accessory, Accessory",107.17
10321,11270,37,Female,No,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,2024-03-20,Same Day,"Extended Warranty, Impulse Item, Accessory",125.59
10322,11270,37,Female,No,Laptop,LTP123,1,Completed,Credit Card,674.32,674.32,1,2024-04-02,Expedited,"Accessory, Extended Warranty",133.7
10323,11270,37,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,2024-08-08,Standard,"Impulse Item, Impulse Item, Extended Warranty",214.39
10324,11271,40,Male,No,Tablet,TBL345,4,Completed,Credit Card,2359.23,786.41,3,2024-01-14,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",116.37
10325,11271,40,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,3611.8,361.18,10,2024-02-20,Expedited,"Impulse Item, Extended Warranty",132.35
10326,11271,40,Male,No,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,2024-09-02,Expedited,"Impulse Item, Accessory, Impulse Item",216.08
10327,11272,61,Female,No,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,2024-01-12,Standard,"Impulse Item, Accessory",168.7
10328,11274,68,Male,Yes,Headphones,HDP456,5,Completed,PayPal,361.18,361.18,1,2024-01-25,Standard,"Extended Warranty, Extended Warranty",126.0
10329,11275,36,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,2024-06-18,Same Day,"Extended Warranty, Impulse Item",118.43
10330,11276,32,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-08-06,Same Day,Accessory,87.4
10331,11278,61,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,2024-04-13,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",202.69
10332,11278,61,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4595.0,459.5,10,2024-07-01,Same Day,,0.0
10333,11279,34,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,361.18,361.18,1,2024-05-10,Standard,"Impulse Item, Impulse Item",79.23
10334,11280,53,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,2024-08-16,Standard,Extended Warranty,51.45
10335,11280,53,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,2167.08,361.18,6,2024-08-31,Same Day,"Impulse Item, Impulse Item",106.51
10336,11281,22,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-05-09,Standard,"Extended Warranty, Accessory, Impulse Item",177.8
10337,11282,29,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,2024-01-17,Standard,"Accessory, Impulse Item, Impulse Item",203.7
10338,11282,29,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,6838.08,1139.68,6,2024-04-16,Standard,"Extended Warranty, Accessory, Impulse Item",119.05
10339,11282,29,Male,No,Tablet,TBL345,4,Cancelled,PayPal,2359.23,786.41,3,2024-08-13,Standard,,0.0
10340,11283,57,Male,Yes,Tablet,TBL345,4,Cancelled,PayPal,6291.28,786.41,8,2024-05-16,Same Day,"Accessory, Extended Warranty, Extended Warranty",150.64
10341,11284,63,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-01-17,Same Day,"Extended Warranty, Impulse Item, Impulse Item",223.04
10342,11285,35,Male,No,Smartphone,SMP234,5,Abandoned cart,Credit Card,4558.72,1139.68,4,2024-01-01,Standard,Accessory,97.2
10343,11285,35,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,2024-01-15,Standard,"Impulse Item, Extended Warranty",133.37
10344,11286,47,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-03-07,Standard,,0.0
10345,11286,47,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,2024-08-28,Standard,Accessory,96.58
10346,11287,41,Female,Yes,Laptop,LTP123,2,Abandoned cart,Bank Transfer,3371.6,674.32,5,2024-03-31,Expedited,Impulse Item,58.87
10347,11288,25,Female,No,Tablet,TBL345,5,Cancelled,PayPal,3932.05,786.41,5,2024-05-08,Expedited,Extended Warranty,81.1
10348,11288,25,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4595.0,459.5,10,2024-07-01,Expedited,Extended Warranty,63.07
10349,11289,80,Female,No,Smartphone,SMP234,3,Completed,PayPal,5698.4,1139.68,5,2024-08-03,Expedited,Impulse Item,81.34
10350,11290,37,Male,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-03-01,Same Day,Extended Warranty,34.69
10351,11291,61,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-06-18,Expedited,"Accessory, Accessory",95.79
10352,11293,36,Female,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-02-23,Standard,,0.0
10353,11293,36,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-02-27,Same Day,,0.0
10354,11293,36,Female,No,Smartphone,SMP234,2,Completed,Credit Card,1139.68,1139.68,1,2024-06-24,Expedited,"Impulse Item, Accessory",79.92
10355,11293,36,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,10257.12,1139.68,9,2024-08-05,Same Day,"Impulse Item, Extended Warranty",160.04
10356,11294,20,Female,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-01-05,Standard,,0.0
10357,11295,19,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,2024-02-20,Expedited,"Extended Warranty, Accessory",79.03
